text,label,source_label,source
""" try these important things and maybe you won't be such a sucker motherfucker: 1. Learn how to spell. If things remain as they are, everyone is bound to consider you to be the ignorant lame-brained cult member you are. 2. Revert your attacks on Van Tucky on the talk pages. You come off as a vicious, vile psychopath. If you ever set your cult defending ass in a court of law, the jury would see through your charade in heartbeat. 3. Stop playing good cop- bad cop with your fucking retarded Dahn hack Forestgarden 4. Accept all Korean language sources you stupid bitch!! How dare you try to stifle and censor articles in the name of your fucked up cult. Your Forestgarden bitch believes its within Wiki policy to include Korean language articles when reporting on favorable aspects of your bitch master. Why don't you include all the other more negative portrayals in the Korean language. Also, who said this Itsahappyday fuckhead deserves to translate any Korean? This should all be disputed, you fucking racist, neo-nazi reject? 5. Stop using the word cynical to describe your """"enemies."""" You come off even more retarded than your Ilchee bitch master. Your philosophical maturity is less than that of a first grader. The world is """"cynical."""" Those who don't believe in Dahn are """"cynical."""" I can't wait until South Park makes an episode about your bitch cult. 6. Are you fucking insane? Korea is the center of the universe? Korea as a cultural hub? Korea the place where the next messiah appears? You Dahn people never cease to amaze when it comes to your thought processes. Korea is not what your Ilchee bitch believes it to be. Think about it retard- the fucking nation of Palau has more of a right to talk about religious heritage than the fucking hermit kingdom. How can you be so retarded, that you choose a Korean cult? If you chose a Chinese or Indian one, at least it would show you have some portion of a brain. Coming to Korea and joining a Korean cult with Korea-centric views is more retarded than travelling to Antartica in search of good coffee while visiting Columbia in search of ice and snow. 7. One more time: the philosophical underpinnings of your shit cult are so flimsy I must question your intelligence. 8. Nicola Cola...what kind of bitch ass name is that? what is wrong with you? And you wonder why you need to join a fucked up cult to find friendship and loving. Dumb fuck!!!!!!""",offensive_language,insult,external_unified_english
"Negro, Please Now I know why Malcolm was musrdered so callously. It was because of santimonimous and cowardly creeps like yourself. Malik, hear this: If you continue with you Nazi antics, I'm going to make you famous in that manner that no man needs such exposure. also, I will take this up with the WIki Board. Remember, there are a ga-jillion people out there who don't like your ilk. I don't know who's buttering your behind in all this, but rest assured I will find out. The facts are out there in fine print and bit and bytes. (Murderous) Paranonia and infantile rage will get you nowehere, least of all recognized as an intellectual (ha!. So if you want to continue to defend sweet Rev. Al, and grand-pappy Strom against a mountain of evidence, then that will be your legacy. Please respond, and let's have at it!!! (P.S: If you have a significant crimminal record, then this-besides partially explaining your mental state- should also be included in consideration of actions against you!!! 24.46.103.28 Veryverser",hate_speech,hate_speech,external_unified_english
You and all the other disabled people in this country make me boil with anger.,hate_speech,hate_speech,external_unified_english
These trans people have no right to be alive.,hate_speech,hate_speech,external_unified_english
That's only natural for a muzzie like you.,hate_speech,hate_speech,external_unified_english
Do i care? ill just make annother account. Stupid wikipedia.,offensive_language,insult,external_unified_english
You're an 38ass fuck43 3Go shit your pants43,offensive_language,insult,external_unified_english
"Strong Support, to spite the faggot known as TJ Spyke. Go and ahead and whine, fag. I won't read this page any further. I will also just ignore the new messages alert. Fuck Wikipedia. Bunch of self-important faggots who feel powerful by editing a web site. Go wank to hentai.",offensive_language,insult,external_unified_english
"Please unblock us, there are really some idiots in this school.",offensive_language,insult,external_unified_english
scum who look up to Che deserve the worst kind of death.== you faggot little bitches suck balls. ==,offensive_language,insult,external_unified_english
Are you retard? funcking stupid,offensive_language,insult,external_unified_english
I'll snap that female neck of yours.,hate_speech,hate_speech,external_unified_english
I want to end every immigrant's life.,hate_speech,hate_speech,external_unified_english
"don't fuck with Meno25! You're a retarded twat, virgin in every cool thing and soon to be banned from the English Wikipedia.",hate_speech,hate_speech,external_unified_english
"Oi Dickhead Get the fuck off my talk page, or else I'm gonna come down and fuck u so hard that you'll never come on my talk page again. OK? Go fuck off you dick-sagging wanking rapist. 124.122.68.57",offensive_language,insult,external_unified_english
Am I wrong to think that those kinds of black people ought to be executed?,hate_speech,hate_speech,external_unified_english
Vandals should be waterboarded I hate them! They are worse than dirty Sicilians. 76.226.75.177,hate_speech,hate_speech,external_unified_english
""" Doug you're an nobody. You are some old bored fart who sits on wikipedia even on Christmas day, with 80,000 worthless edits. Its pure psychological projection on your behalf that you regularly attack people as here """"Author has no degree"""" when you have been exposed as a total charlatan as having no degree yourself, despite listing on your user account that you are an """"academic"""". """,offensive_language,insult,external_unified_english
"Oh just fuck you! when I get unblocked your ganna see some shyt, cuz I'm commin' foe you, and don't lye this is cuz I'm black, I'd get the police involved if I wasn't a nigger, you better unblock me now If you whant me ta stop being so black,",hate_speech,hate_speech,external_unified_english
All trans people are such massive scumbags.,hate_speech,hate_speech,external_unified_english
"Wendy, get lost. Really. Not everybody shares your bigoted views. And Antonio, quite frankly, you're a fucker for comparing Mercado's sexuality to Babe Ruth's alcoholism. Get the fuck off the site. Now. 98.232.181.201",hate_speech,hate_speech,external_unified_english
asshole fuck you asshole,offensive_language,insult,external_unified_english
Trans people are never any intelligent.,hate_speech,hate_speech,external_unified_english
"If you are a gay person, then you are probably stupid.",hate_speech,hate_speech,external_unified_english
I would never eat food that has been touched by a black person.,hate_speech,hate_speech,external_unified_english
you are a huge faggot,hate_speech,hate_speech,external_unified_english
Go fuck yourself and get a life kid.,offensive_language,insult,external_unified_english
And I refuse to offer any apologies to those who I have labeled as dogs. Wikipedia = home of vandals and propagandists. I'm sure you are proud of that.,offensive_language,insult,external_unified_english
fuck off you stupid aspy asshole,offensive_language,insult,external_unified_english
Execution is the only solution for those black people.,hate_speech,hate_speech,external_unified_english
"Freeland, PA You are really, really gay for reverting my good edit to Freeland, PA. Stupid liberals! 204.186.77.109 tilde tilde tilde tilde",offensive_language,insult,external_unified_english
"Oi Wankstain == Fuck off you ignorant cunt, yeah? Revert this you arsewipe, REVERT ME LOLOLOLOL COCKSUCKER OF COURSE I'M GOING TO ATTACK YOU ON HERE, AND COMMENT ON YOU RATHER THAN CONTENT, YOU PEDANTIC BASTARD BAN ME YAY! LOLOLOLOL I HATE YOU LOLOLOLOL WHAT HAPPENED TO LAST WARNING? NOT SUCH A PEDANT AFTER ALL ==",offensive_language,insult,external_unified_english
Obviously you havent been looking hard enough you fucking idiot!Get a Life.,offensive_language,insult,external_unified_english
All the women in this country are pissing me off so much.,hate_speech,hate_speech,external_unified_english
your gay you're a fucking faggot,hate_speech,hate_speech,external_unified_english
""" Oh right, like """"This article sucks and you know it."""" isn't abusive language. Hypocrite. Eat shit and die, loser.""",offensive_language,insult,external_unified_english
""" """"I think we should kill all the jews and homosexuals and handicaped people."""", (said Adolf Hitler).""",hate_speech,hate_speech,external_unified_english
Fuck off you cunt You're suck an asshole 142.162.85.154,offensive_language,insult,external_unified_english
I find it logical to wish someone to go to his ancestors as soon as possible who insistently consistently consciously offends you. So do it please. You will make the world a bit better without your ignorance.,offensive_language,insult,external_unified_english
